collocation,frequency1,frequency2,frequency,doc_freq,Words_in_dict,TF_IDF,TF-RIDF,NOUN_l,ADJF_l,ADJS_l,COMP_l,VERB_l,INFN_l,PRTF_l,GRND_l,NUMR_l,ADVB_l,NPRO_l,PRED_l,PREP_l,CONJ_l,PRCL_l,INTJ_l,None_l,NOUN_1,ADJF_1,ADJS_1,COMP_1,VERB_1,INFN_1,PRTF_1,GRND_1,NUMR_1,ADVB_1,NPRO_1,PRED_1,PREP_1,CONJ_1,PRCL_1,INTJ_1,None_1,NOUN_2,ADJF_2,ADJS_2,COMP_2,VERB_2,INFN_2,PRTF_2,GRND_2,NUMR_2,ADVB_2,NPRO_2,PRED_2,PREP_2,CONJ_2,PRCL_2,INTJ_2,None_2,NOUN_r,ADJF_r,ADJS_r,COMP_r,VERB_r,INFN_r,PRTF_r,GRND_r,NUMR_r,ADVB_r,NPRO_r,PRED_r,PREP_r,CONJ_r,PRCL_r,INTJ_r,None_r,MI,MI3,T-score,minimum-sens,log_dice,raw_freq,log_likehood,dice,chi_sq,pmi,jaccard,phi,mi_like,poison_stirling,student_t,Words Class,MY_COMBINATION,ALLA_COMBINATION,collections_kolichestvo,weirdness,cw,dw,otnosit_chastota,class
лежать в,71,27729,31,0.391304347826087,1,12.632045123926307,8.581785880353364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.512703978623968,13.421096599397718,5.0799533693926735,0.001117963143279599,-8.808600952111357,1.3795577137969567e-06,0,0.029850746268656716,0,0,0.015151515151515152,0,0,0,1.0,1,-410055.82363020733,-683426.3727170122,4,2.265476250835676,127.60833041945664,29.37907017863419,1,0
в основа,27729,512,64,0.5217391304347826,1,18.082981758077956,16.30761150919461,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7082547877417749,13.708254787741774,5.551759625863948,0.0023080529409643335,-7.785503554188926,1.3795577137969567e-06,0,0.0011911852293031567,0,0,0.0005959475566150178,0,0,0,1.0,1,-513064.53801221645,-855107.563353694,4,20.380337700901585,135.0213917437394,66.27377804849748,1,1
работать в,727,27729,105,0.6086956521739131,1,22.637979035632256,22.160895162970956,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.9166887514883033,15.345179786820548,7.532925771095934,0.0037866493562696093,-7.082199741395728,1.3795577137969567e-06,0,0.029850746268656716,0,0,0.015151515151515152,0,0,0,1.0,1,0.0,0.0,4,2.545803895026141,127.17143634718445,30.8846794024792,1,1
два основный,2293,403,36,0.391304347826087,1,14.669471756817646,11.002983832560073,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81963108955699,15.159481092441615,5.787529947898704,0.01569995638901003,-5.226679779739547,1.3795577137969567e-06,0,0.18181818181818182,0,0,0.1,0,0,0,1.0,1,-367704.49821666273,-612840.8303611046,4,35.078341948423365,123.13335779559209,65.68101194567608,1,0
для получение,9362,241,82,0.5652173913043478,1,20.318327664282005,19.296304190999717,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7194243748996065,17.434528384135774,8.711654197066377,0.008758812219611195,-5.8717174576486535,1.3795577137969567e-06,0,0,0,0,0.013513513513513514,0,0,0,1.0,1,-300318.393995579,-500530.6566592983,4,35.313241559685125,135.10088232102754,75.27691065430952,1,1
результат который,1519,5920,24,0.34782608695652173,1,11.007308376615583,6.481449990138966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9520376419261992,10.121962643368512,2.3666877732382985,0.004054054054054054,-7.275930481617666,1.3795577137969567e-06,0,0,0,0,0.015151515151515152,0,0,0,1.0,1,0.0,0.0,4,26.21479661681282,125.50352020668417,63.79999364201782,1,1
и том,19210,675,110,0.4782608695652174,0,35.23686659453046,34.835130155323476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6204088792570155,16.183128306306333,8.782498371874887,0.005726184279021343,-6.498033228167914,1.3795577137969567e-06,0,0,0,0,0.0005959475566150178,0,0,0,1.0,1,-66792.39405173503,-111320.65675289171,4,12.556451947446998,138.26375694173032,59.899293286073906,1,0
на этап,8849,379,84,0.5217391304347826,1,23.73391355747732,22.775312096539178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.182327426572845,16.966962272130367,8.660334780068085,0.009492598033676122,-5.779484865904222,1.3795577137969567e-06,0,0.07692307692307693,0,0,0.04,0,0,0,1.0,1,0.0,0.0,3,0,128.66529389085184,100.23022844377603,1,0
использоваться при,1305,3967,35,0.4782608695652174,0,11.211730280077873,7.467514875703646,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.292978999565878,12.55154503345581,4.708881625718852,0.008822788001008318,-6.234851638063086,1.3795577137969567e-06,0,0,0,0,0.015151515151515152,0,0,0,1.0,1,0.0,0.0,4,0,119.94776951914851,81.61855331022413,1,1
при использование,3967,1681,128,0.6956521739130435,0,20.173805230293517,19.960557798854087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7984260648419905,17.79842606484199,10.500569477121255,0.03226619611797328,-4.463524373271181,1.3795577137969567e-06,0,0.029850746268656716,0,0,0.015151515151515152,0,0,0,1.0,1,-345341.41517119296,-575569.0252853216,4,0,132.42152362498857,110.65939881939393,1,1
программа который,4747,5920,154,0.5652173913043478,0,38.15881049145645,38.07607557505089,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.9899675019725958,16.523540583362397,9.285605836238403,0.026013513513513515,-5.114080326761631,1.3795577137969567e-06,0,0,0,0,0.0136986301369863,0,0,0,1.0,1,-246389.72027973365,-410649.5337995561,4,0,108.61104590283581,63.78727666089308,1,1
быть описать,5572,304,30,0.391304347826087,1,12.22455979734804,8.100138809393243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6823462957871187,13.496127487004156,5.050583249537058,0.005384063173007897,-6.613728084947761,2.7591154275939134e-06,0,0.18181818181818182,0,0,0.1,0,0,0,1.414213562373095,1,0.0,0.0,4,21.767363976923427,125.4234945376523,61.217435157482896,1,1
использовать при,1720,3967,39,0.5217391304347826,0,11.019317008828754,7.586033018923833,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.050739443350946,12.621543881075443,4.737703139776821,0.009831106629694983,-6.1880498700899835,1.3795577137969567e-06,0,0,0,0,0.015151515151515152,0,0,0,1.0,1,0.0,0.0,4,45.10072536225861,125.92411246015453,71.11521434354012,1,1
быть как,5572,4143,24,0.4782608695652174,1,7.6880436206248275,3.1621852341482093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.4081143906358653,8.761810610806448,-1.6017230560666427,0.004307250538406317,-7.6610357797515505,1.3795577137969567e-06,0,0.18181818181818182,0,0,0.1,0,0,0,1.0,1,0.0,0.0,4,0.3652024144899872,113.13315571968688,8.5891644258676,0,0
в отдельный,27729,459,46,0.4782608695652174,1,14.73541693953092,11.83041287157276,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38946640038498,12.436590312499005,4.193474239311086,0.0016589130513181146,-8.259231542676341,1.3795577137969567e-06,0,0,0,0,0.1,0,0,0,1.0,1,0.0,0.0,4,7.464587646762711,129.11847620528425,47.354364389244004,1,0
в внутренний,27729,401,33,0.34782608695652173,1,15.135049017846427,11.236419268988833,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1051904806453081,11.193978719362216,3.074253862728223,0.0011900897976847343,-8.735427812843609,1.3795577137969567e-06,0,0,0,0,0.00411522633744856,0,0,0,1.0,1,0.0,0.0,4,1.6874421053906286,117.74133735525494,23.53738329237761,1,0
машиннозависить оптимизация,36,187,23,0.13043478260869565,0,20.3459513698524,15.764349423413426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.274105250950502,20.32122916306453,4.7938950118893855,0.12299465240641712,-2.2773379438632917,2.7591154275939134e-06,0,0,0,0,0.015151515151515152,0,0,0,1.242177283155446,1,-652190.6210296082,-752032.8811750907,1,0,0,0,1,0
принять в,161,27729,21,0.34782608695652173,1,9.631394829538635,4.9527738244018105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7696553324059183,10.55429017796344,3.2386034179751855,0.0007573298712539219,-9.375142891136914,1.3795577137969567e-06,0,0.029850746268656716,0,0,0.015151515151515152,0,0,0,1.0,1,0.0,0.0,4,2.323601560048797,126.17410295709303,29.393620732575748,1,1
в внимание,27729,230,47,0.34782608695652173,1,21.555978904205517,18.723300519431653,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.417353588475037,13.526531291830311,5.5722813330201655,0.0016949763785206824,-8.216436289127337,2.7591154275939134e-06,0,0.0004763038818766373,0,0,0.00023820867079561695,0,0,0,1.414213562373095,1,-290324.27281154157,-483873.78801923594,4,2.528919219116008,122.69211470129858,29.70829359555786,1,0
основываться на,67,8849,63,0.6086956521739131,1,13.582787421379354,11.754845744921768,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.267254775007321,18.221814622007155,7.834206163409244,0.007119448525257091,-6.144900977759836,1.3795577137969567e-06,0,0,0,0,0.015151515151515152,0,0,0,1.0,1,0.0,0.0,4,11.486590990700241,130.48980109626638,54.62987241136259,1,1
при выбор,3967,247,22,0.30434782608695654,0,11.365855512073393,6.733109547473751,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.024594461130778,12.943457698405371,4.402219933371337,0.005545752457776657,-6.581542980180009,1.3795577137969567e-06,0,0.015873015873015872,0,0,0.008,0,0,0,1.0,1,0.0,0.0,4,0,124.86921783279868,91.39900632214884,1,1
или иной,3868,249,166,0.7391304347826086,0,21.79229983012695,21.739384860056703,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9650281760254416,21.715107038719292,12.78097190286366,0.042916235780765255,-3.6323383019743445,1.3795577137969567e-06,0,0.0011911852293031567,0,0,0.0005959475566150178,0,0,0,1.0,1,-66396.58727216918,-110660.97878694865,4,17.45958749935797,138.36380100876931,65.63723637120589,1,0
в реализация,27729,1262,36,0.4782608695652174,1,11.53206543093724,7.865577506679668,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4233164057984617,9.916533597086163,-2.0460399795825466,0.0012982797792924375,-8.653392475913444,1.3795577137969567e-06,0,0.00819672131147541,0,0,0.00411522633744856,0,0,0,1.0,1,0.0,0.0,4,0,117.50597423278593,77.29593446155236,1,1
в многое,27729,37,37,0.43478260869565216,1,13.383929932650934,9.795276241832577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.708254787741775,15.127161518999674,5.85007401759575,0.0013343431064950053,-8.551578369837936,1.3795577137969567e-06,0,0,0,0,0.0005959475566150178,0,0,0,1.0,1,0.0,0.0,4,7.143357409139787,131.67679607749662,47.69213774889264,1,0
реализация этот,1262,3745,23,0.43478260869565216,0,8.319740228404635,3.738138281965662,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8186785139517891,10.865802426065814,3.436306727732262,0.006141522029372497,-6.766168784026742,1.3795577137969567e-06,0,0.07692307692307693,0,0,0.04,0,0,0,1.0,1,-380568.21855255245,-634280.364254254,3,0,105.58802935681831,59.85344096243218,1,0
использоваться в,1305,27729,146,0.5652173913043478,1,36.1765346217704,36.065440333807366,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5482452551645451,15.92789437292458,7.95154208889844,0.005265245771574886,-6.635631165717938,1.3795577137969567e-06,0,0.029850746268656716,0,0,0.015151515151515152,0,0,0,1.0,1,-257670.21349736,-429450.35582893336,4,76.185773919232,135.62139241288554,87.7663736871391,1,1
в приложение,27729,581,50,0.34782608695652173,1,22.931892451282465,20.310153044903874,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.169716624111971,12.45742900366142,3.9279170547536753,0.0018031663601283854,-8.145167939018386,1.3795577137969567e-06,0,0,0,0,0.00411522633744856,0,0,0,1.0,1,-285772.49484653445,-476287.49141089077,4,59.194702037964426,115.88787641652078,64.12469970111403,1,0
к этот,5170,3745,25,0.34782608695652173,1,11.465946225641233,6.999831832721655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09547962255024717,9.192232756999202,-0.3421027218673693,0.004835589941972921,-7.4781628927376325,1.3795577137969567e-06,0,0.07692307692307693,0,0,0.04,0,0,0,1.0,1,0.0,0.0,4,1.106924195534886,116.30545741946466,18.52847455989096,1,0
в немой,27729,178,146,0.6086956521739131,1,31.477570849545806,31.366476561582772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.422345915655394,18.80199503341543,11.519515175528738,0.005265245771574886,-6.578514863821219,1.3795577137969567e-06,0,0,0,0,0.0024813895781637717,0,0,0,1.0,1,-124877.03895302163,-208128.39825503607,4,0.4621911379482475,124.35366421436319,11.159834057497578,0,0
определить следующий,932,2034,23,0.21739130434782608,1,15.243430128676204,10.661828182237231,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1366346037686714,12.183758515882698,4.2505223333130955,0.011307767944936086,-6.0107409263976175,2.7591154275939134e-06,0,0.08333333333333333,0,0,0.043478260869565216,0,0,0,1.414213562373095,1,0.0,0.0,2,0,98.17084573827697,51.34313887477275,1,0
возвращать если,880,4026,48,0.2608695652173913,0,28.011676110429562,25.250346615012354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.2958340864985955,14.465759087940908,6.222737863483346,0.011922503725782414,-5.675369017836446,1.3795577137969567e-06,0,0.029850746268656716,0,0,0.015151515151515152,0,0,0,1.0,1,-572534.5066419834,-954224.177736639,1,0,49.401520466061584,21.14655693376706,1,0
быть добавить,5572,201,22,0.34782608695652173,1,10.090032678564285,5.457286713964643,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.8317631410805544,12.750626378355149,4.361006579283159,0.003948312993539124,-7.035673891370488,2.7591154275939134e-06,0,0,0,0,0.1,0,0,0,1.414213562373095,1,-224521.39570872113,-374202.3261812019,2,12.997778489817586,109.47052048523625,45.37694419269122,1,0
добавить к,201,5170,37,0.30434782608695654,1,19.115302452123434,15.526648761305074,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.689815865471163,15.108722596729063,5.8470809658272005,0.007156673114119922,-6.181521640526584,1.3795577137969567e-06,0,0.029850746268656716,0,0,0.015151515151515152,0,0,0,1.0,1,-436376.9744713355,-727294.9574522258,3,1.8120827154478907,100.77119960858856,21.158804831649302,1,1
если весь,4026,3034,32,0.4782608695652174,0,10.25072482749977,6.27581659008816,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9252259290550654,10.925225929055065,2.677965859916642,0.007948335817188276,-6.785452468158542,2.7591154275939134e-06,0,0.0003622860248165927,0,0,0.00018117583114412537,0,0,0,1.0,1,0.0,0.0,4,0.7500303377129997,106.65332778916378,13.555131628407594,0,0
возвращать итератор,880,309,35,0.08695652173913043,0,37.12442441237641,33.38020900800218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.543823031739371,16.802389065629303,5.852671352637388,0.03977272727272727,-4.086249982800689,2.7591154275939134e-06,0,0.029850746268656716,0,0,0.015151515151515152,0,0,0,1.414213562373095,1,-295766.61603057187,-492944.36005095317,1,0,0,0,1,0
содержаться в,150,27729,80,0.6086956521739131,1,17.247984027148387,16.158868406066517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8013641921332564,16.44522038190798,8.30273692150372,0.0028850661762054165,-7.4449630983463715,1.3795577137969567e-06,0,0.029850746268656716,0,0,0.015151515151515152,0,0,0,1.0,1,-422127.9304069653,-703546.5506782755,4,14.489597073620367,132.01108779710873,59.05632158090772,1,1
с они,10637,3343,78,0.4782608695652174,1,24.986141767030688,23.826112315970832,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6690336373541451,13.239838075078643,3.2772207411783105,0.007332894613142803,-6.485674521400551,1.3795577137969567e-06,0,0.0011911852293031567,0,0,0.0005959475566150178,0,0,0,1.0,1,-394817.2626169226,-658028.7710282044,4,0.534980790046425,126.19937074251314,12.562438381910505,0,0
мочь содержимый,4835,1058,91,0.5652173913043478,0,22.54838801767881,21.785048817685997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6887333099439057,16.7043225903413,8.799614164029101,0.018821096173733197,-5.01699191065291,1.3795577137969567e-06,0,0.18181818181818182,0,0,0.1,0,0,0,1.0,1,0.0,0.0,4,0,114.67917367824153,72.6523003730815,1,0
увеличиваться на,48,8849,24,0.4782608695652174,1,7.6880436206248275,3.1621852341482093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.356064041965177,14.525989043407488,4.7793688809951185,0.002712170866764606,-7.534140736341407,1.3795577137969567e-06,0,0,0,0,0.015151515151515152,0,0,0,1.0,1,0.0,0.0,3,17.852370455894032,96.1032114153345,40.38615034429849,1,1
возвращать объект,880,3713,20,0.17391304347826086,0,15.193356893792611,10.474879886927866,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.149561537731401,10.793417727506126,3.464201021507793,0.00538647993536224,-6.843292973333582,1.3795577137969567e-06,0,0.029850746268656716,0,0,0.015151515151515152,0,0,0,1.0,1,-369881.43550427485,-616469.0591737914,1,0,0.0,11.72515448644698,1,1
храниться в,229,27729,108,0.4782608695652174,1,34.596196292811726,34.16576538354691,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6239385018082997,17.133713506135237,9.549362859105779,0.0038948393378773127,-7.016086037338108,1.3795577137969567e-06,0,0.029850746268656716,0,0,0.015151515151515152,0,0,0,1.0,1,-192263.1431741054,-320438.5719568424,3,3.2416146354123376,115.82789083629889,31.186416657371034,1,1
для реализация,9362,1262,80,0.5652173913043478,1,19.822758696860493,18.733643075778623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.295193606416298,14.939049796191023,7.121959334809433,0.008545182653279214,-6.053111336459563,1.3795577137969567e-06,0,0,0,0,0.013513513513513514,0,0,0,1.0,1,0.0,0.0,3,0,126.96789769182962,96.11268944843047,1,1
к элемент,5170,2357,38,0.2608695652173913,1,22.17591025409007,18.665038952768214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1766056612145597,11.672460688101731,3.4373319754896747,0.007350096711798839,-6.629931742686743,1.3795577137969567e-06,0,0,0,0,0.04,0,0,0,1.0,1,0.0,0.0,2,0,87.17408639231715,41.20129804906367,1,0
