collocation;frequency1;frequency2;frequency;doc_freq;Words_in_dict;TF_IDF;TF-RIDF;NOUN_l;ADJF_l;ADJS_l;COMP_l;VERB_l;INFN_l;PRTF_l;GRND_l;NUMR_l;ADVB_l;NPRO_l;PRED_l;PREP_l;CONJ_l;PRCL_l;INTJ_l;None_l;NOUN_1;ADJF_1;ADJS_1;COMP_1;VERB_1;INFN_1;PRTF_1;GRND_1;NUMR_1;ADVB_1;NPRO_1;PRED_1;PREP_1;CONJ_1;PRCL_1;INTJ_1;None_1;NOUN_2;ADJF_2;ADJS_2;COMP_2;VERB_2;INFN_2;PRTF_2;GRND_2;NUMR_2;ADVB_2;NPRO_2;PRED_2;PREP_2;CONJ_2;PRCL_2;INTJ_2;None_2;NOUN_r;ADJF_r;ADJS_r;COMP_r;VERB_r;INFN_r;PRTF_r;GRND_r;NUMR_r;ADVB_r;NPRO_r;PRED_r;PREP_r;CONJ_r;PRCL_r;INTJ_r;None_r;MI;MI3;T-score;minimum-sens;log_dice;raw_freq;log_likehood;dice;chi_sq;pmi;jaccard;phi;mi_like;poison_stirling;student_t;Words Class;MY_COMBINATION;ALLA_COMBINATION;collections_kolichestvo;weirdness;cw;dw;otnosit_chastota
в нужный;27729;333;22;0.34782608695652173;1;10.090032678564285;5.457286713964643;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7883080393078099;9.707171276582404;1.9745582859955262;0.0007933931984564896;-9.3168985955028;1.3795577137969567e-06;0;0;0;0;0.16666666666666666;0;0;0;1.0;1;0.0;0.0;3;0.46979922252352724;99.34672567302938;9.32283177192837;0
этот схема;3745;545;25;0.34782608695652173;0;11.465946225641233;6.999831832721655;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.1503565229877615;12.43806890253721;4.436857643439513;0.006675567423230975;-6.422905742612183;1.3795577137969567e-06;0;0;0;0;0.04;0;0;0;1.0;0;0.0;0.0;4;7.86913697726908;105.84268787092603;38.325811191838596;1
не происходить;6836;475;21;0.391304347826087;1;8.557191858143627;3.8785708530068024;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2.2289597941077495;11.01359463966527;3.6050551583281814;0.003071971913399649;-7.443535613665737;1.3795577137969567e-06;0;0;0;0;0.015151515151515152;0;0;0;1.0;0;-200575.085544988;-334291.80924164667;4;3.4103943560967163;120.29037089782574;33.08082014514812;1
непосредственно в;217;27729;41;0.391304347826087;1;16.706898389708986;13.427699742255674;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.3042555599153793;13.019359569151547;5.106715685803195;0.001478596415305276;-8.412802175239941;1.3795577137969567e-06;0;0;0;0;0.0024813895781637717;0;0;0;1.0;0;0.0;0.0;4;63.422895040676174;116.84206150619185;65.61998680494791;1
при необходимость;3967;264;34;0.391304347826087;0;13.85450110366111;10.032840428888955;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4.556598795970044;14.731524478470723;5.583171727040415;0.008570708343836652;-5.959320129106011;1.3795577137969567e-06;0;0;0;0;0.015151515151515152;0;0;0;1.0;1;0.0;0.0;3;11.901580303929356;118.09935548805116;48.92796039450086;1
память или;2369;3868;21;0.4782608695652174;0;6.727038168046724;2.048417162909899;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7322456162851263;9.516880461842646;1.8240200258615926;0.005429162357807653;-7.2143191208007655;1.3795577137969567e-06;0;0.029850746268656716;0;0;0.015151515151515152;0;0;0;1.0;0;0.0;0.0;2;2.8187953351411634;53.743050539996375;16.35280757740109;1
приложение в;581;27729;54;0.391304347826087;1;22.00420763522647;19.64828140458454;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2807479365007146;12.790522940827652;4.323971002146078;0.0019474196689386564;-8.03413662662964;1.3795577137969567e-06;0;0.00819672131147541;0;0;0.00411522633744856;0;0;0;1.0;0;0.0;0.0;4;0;110.7054421054784;66.69199246803078;1
условный выражение;167;1182;27;0.2608695652173913;1;15.756567812116629;11.419847318514874;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;6.631531645735322;16.14130665006226;5.143745104136214;0.02284263959390863;-4.642787130784799;1.3795577137969567e-06;0;0.18181818181818182;0;0;0.1;0;0;0;1.0;0;-398874.2821074724;-664790.4701791207;1;0;49.401520466061584;21.14655693376706;1
функция с;5000;10637;173;0.43478260869565216;1;62.578915631043564;62.53824338460706;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2374749061965753;16.106731361470025;7.574593530171502;0.01626398420607314;-5.498047906228487;1.3795577137969567e-06;0;0.02666666666666667;0;0;0.013513513513513514;0;0;0;1.0;0;0.0;0.0;4;0;119.25267008465542;80.35626411937871;1
побочный эффект;36;95;35;0.2608695652173913;0;20.425180497188222;16.680965092813995;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;12.856865163395145;23.115431197285076;5.915282280774738;0.3684210526315789;-0.9041399845924838;1.3795577137969567e-06;0;0;0;0;0.1;0;0;0;1.0;0;-552150.4574943429;-297349.8431488352;2;3.366894428085278;97.5821200961036;26.743675464640678;1
код с;963;10637;24;0.391304347826087;1;9.779647837878432;5.253789451401813;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.764129570986997;9.934054572429309;2.0144186717414367;0.002256275265582401;-7.91687468418114;1.3795577137969567e-06;0;0;0;0;0.0005959475566150178;0;0;0;1.0;0;0.0;0.0;3;0;96.78947080598947;49.91870732481918;1
и номер;19210;548;26;0.4782608695652174;0;8.328713922343564;3.9258065223844474;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8402004928511146;10.2410799291333;2.250880890266569;0.001353461738677772;-8.569709579175411;1.3795577137969567e-06;0;0;0;0;0.0024813895781637717;0;0;0;1.0;0;0.0;0.0;2;12.684579008135234;89.34742670342585;34.656504083155724;1
каждый строка;2119;1870;36;0.34782608695652173;0;16.510962564923375;12.844474640665801;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7192973305185824;13.059147333403207;5.088910195391358;0.016989145823501653;-5.791886406644851;2.7591154275939134e-06;0;0.2857142857142857;0;0;0.16666666666666666;0;0;0;1.0;0;0.0;0.0;3;26.778555683841052;103.47560824379516;47.85076791302146;1
значение выражение;3760;1182;41;0.2608695652173913;1;23.926640010991918;20.6474413635386;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2.74138349409899;13.456487503335158;5.4455923028283415;0.010904255319148936;-5.913327290710701;2.7591154275939134e-06;0;0.047619047619047616;0;0;0.024390243902439025;0;0;0;1.414213562373095;0;-131506.8025107494;-219178.00418458236;2;0;98.60467304298263;51.80026149047201;1
строка содержимый;1870;1058;22;0.17391304347826086;0;16.712692583171872;12.07994661857223;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3.010847907971711;11.929711145246305;4.108505776956266;0.011764705882352941;-6.056268219646745;1.3795577137969567e-06;0;0.18181818181818182;0;0;0.1;0;0;0;1.0;1;0.0;0.0;2;0;78.3920195712122;34.80952826377671;1
если значение;4026;3760;44;0.5217391304347826;1;12.432049958678595;9.379680023475162;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0751459713743963;11.994009208648992;3.484956527131891;0.01092896174863388;-6.467235010709986;1.3795577137969567e-06;0;0.047619047619047616;0;0;0.024390243902439025;0;0;0;1.0;0;0.0;0.0;3;0;100.22375758821666;53.548759311261236;1
команда переход;1064;453;23;0.21739130434782608;0;15.243430128676204;10.661828182237231;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5.112275036733027;14.159398948847052;4.657182828429227;0.021616541353383457;-5.043443414190021;1.3795577137969567e-06;0;0;0;0;0.0024813895781637717;0;0;0;1.0;0;-194934.8389361748;-324891.39822695806;1;0;0;0;1
с значение;10637;3760;80;0.391304347826087;1;32.598826126261436;31.509710505179566;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5359702064316627;13.179826396206387;2.7754549436285414;0.007520917551941337;-6.491552503549988;1.3795577137969567e-06;0;0.047619047619047616;0;0;0.024390243902439025;0;0;0;1.0;1;0.0;0.0;4;83.85916122044961;133.76126235235552;87.09291075685748;1
дать этот;3851;3745;20;0.34782608695652173;1;9.172756980512986;4.45427997364824;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.007523439967701942;8.651379629742426;0.02326081998749735;0.005193456245131135;-7.569096095262135;1.3795577137969567e-06;0;0.07692307692307693;0;0;0.04;0;0;0;1.0;1;0.0;0.0;4;1.820471987278668;90.72422860081834;19.44953793504736;1
передаваться в;225;27729;28;0.4782608695652174;1;8.9693842240623;4.701395568387162;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.7018285185823419;11.31653836269755;3.6649145468767954;0.0010097731616718958;-8.96341219377201;1.3795577137969567e-06;0;0.029850746268656716;0;0;0.015151515151515152;0;0;0;1.0;1;0.0;0.0;3;0;97.26396657514657;50.40271227998688;1
исходить из;25;4846;20;0.4782608695652174;0;6.406703017187356;1.6882260103226099;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.90285597188473;15.546712161659455;4.4347637868212715;0.004127115146512587;-6.928074172953086;1.3795577137969567e-06;0;0.029850746268656716;0;0;0.015151515151515152;0;0;0;1.0;1;-395905.7312607287;-659842.8854345478;4;15.171751362671555;135.8877118409455;61.87078887577433;1
и позволять;19210;864;25;0.5217391304347826;0;7.0636647492492015;2.597550356329624;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.12676154528180536;9.414473924831254;0.4205747237435681;0.0013014055179593961;-8.649184310470007;1.3795577137969567e-06;0;0;0;0;0.015151515151515152;0;0;0;1.0;0;0.0;0.0;4;7.323340821690278;124.43820980897212;45.17628507668107;1
выражение являться;1182;2457;26;0.2608695652173913;1;15.17299122648268;10.770083826523564;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.6981060118248337;12.098985448107017;4.313284994784171;0.010582010582010581;-6.128886617700574;1.3795577137969567e-06;0;0.029850746268656716;0;0;0.015151515151515152;0;0;0;1.0;0;0.0;0.0;2;0;84.35747569103142;39.00346193317602;1
оптимизация программа;187;4747;24;0.21739130434782608;0;15.906187960357778;11.380329573881161;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4.2926304626275265;13.462555464069839;4.649005340744819;0.005055824731409311;-6.683579499578967;1.3795577137969567e-06;0;0;0;0;0.013513513513513514;0;0;0;1.0;0;-195627.50080041503;-326045.8346673584;1;0;0;0;1
или даже;3868;345;24;0.43478260869565216;0;8.681468064422228;4.15560967794561;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3.704500625802222;12.874425627244534;4.523194162893045;0.0062047569803516025;-6.455669699841098;1.3795577137969567e-06;0;0;0;0;0.0024390243902439024;0;0;0;1.0;0;0.0;0.0;4;1.0496415061786915;120.18921757063612;18.522043120860012;1
для повышение;9362;75;21;0.43478260869565216;1;7.59628455636945;2.917663551232625;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.438260438794364;13.222895284351884;4.371197528347756;0.0022431104464857936;-7.811795165009236;1.3795577137969567e-06;0;0;0;0;0.043478260869565216;0;0;0;1.0;1;0.0;0.0;4;102.41623051012893;122.91767273940954;76.23808509541027;1
программа использовать;4747;1720;45;0.391304347826087;0;18.336839696022057;15.358585374564155;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1.998222668534221;12.98192886119357;5.029085629409677;0.009479671371392459;-6.167027798718202;1.3795577137969567e-06;0;0;0;0;0.015151515151515152;0;0;0;1.0;0;-159213.277080358;-265355.4618005967;2;0;76.93102926476176;33.87056314160477;1
программа а;4747;4199;58;0.5217391304347826;1;16.38770221825815;14.278638777075072;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1.0767133440865615;12.792675334341705;4.005076618410092;0.012218243100905836;-6.269046047877026;1.3795577137969567e-06;0;0;0;0;0.00411522633744856;0;0;0;1.0;0;-270830.7889179241;-451384.64819654013;2;0;99.02630044994994;52.24909067452824;1
о который;1679;5920;24;0.30434782608695654;0;12.399115104080064;7.873256717603447;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.8075572814912526;9.977482282933565;2.0999552689772782;0.004054054054054054;-7.306631361712501;1.3795577137969567e-06;0;0.02702702702702703;0;0;0.0136986301369863;0;0;0;1.0;1;0.0;0.0;4;0.47602172878211696;118.49415449402166;10.900647748324825;0
в глава;27729;592;255;0.21739130434782608;1;169.0032470788014;169.00155147735663;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.493154858971683;19.4818617326894;14.550557899424376;0.009196148436654766;-5.795231149833612;1.3795577137969567e-06;0;0;0;0;0.00023820867079561695;0;0;0;1.0;1;-48387.378801923594;-80645.63133653933;4;0.8465688960324945;116.020553151786;15.745585583496593;0
линейный участок;74;103;26;0.13043478260869565;0;22.999771113746192;18.596863713787076;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;11.271848581552362;20.672728017834547;5.0969573546097635;0.2524271844660194;-1.7671658319419052;1.3795577137969567e-06;0;0.18181818181818182;0;0;0.1;0;0;0;1.0;0;-407285.17617324647;-462269.3346346007;1;0;22.59800489280305;14.682643562296871;1
структура и;932;19210;44;0.43478260869565216;0;15.916024784774084;12.86365484957065;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.8330383316535662;11.75190156892816;2.9097028136051133;0.002290473711608537;-7.838487703781409;1.3795577137969567e-06;0;0.00819672131147541;0;0;0.00411522633744856;0;0;0;1.0;0;-137938.66267869427;-229897.7711311571;4;189.6422861586638;136.75559030171735;102.33218921455413;1
мочь привести;4835;766;63;0.5217391304347826;0;17.800435168107988;15.972493491650404;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3.6241419234341943;15.578701770434026;7.293537127935953;0.013029989658738366;-5.4741887894474415;1.3795577137969567e-06;0;0;0;0;0.015151515151515152;0;0;0;1.0;0;-435981.16769176966;-726635.2794862827;4;6.1297612843545926;124.65652036271638;42.68704722972578;1
это каждый;5940;2119;26;0.391304347826087;0;10.594618491034968;6.1917110910758515;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5823873863042328;9.983266822586417;1.6936001463608636;0.004377104377104377;-7.2759453997475;1.3795577137969567e-06;0;0.2857142857142857;0;0;0.16666666666666666;0;0;0;1.0;1;0.0;0.0;3;2.263578072158813;100.79997218498984;23.443439298569313;1
быть включить;5572;179;20;0.34782608695652173;1;9.172756980512986;4.45427997364824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.8614955312452914;12.505351721020016;4.164463218102955;0.003589375448671931;-7.167669027501945;2.7591154275939134e-06;0;0.18181818181818182;0;0;0.1;0;0;0;1.414213562373095;1;0.0;0.0;3;0;118.241579941004;78.56589725259447;1
ли он;460;3994;20;0.34782608695652173;0;9.172756980512986;4.45427997364824;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.9801821827224533;11.624038372497179;3.905386947455921;0.005007511266900351;-6.7989577479004275;1.3795577137969567e-06;0;0.0011911852293031567;0;0;0.0005959475566150178;0;0;0;1.0;0;-288741.0456932782;-481235.0761554637;3;0.11215927384570695;97.51930355518104;2.8002351468653988;0
он значение;3994;3760;80;0.43478260869565216;1;28.938226881407427;27.849111260325557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1.9491552871018287;14.593011476876553;6.6279933574294265;0.020030045067601403;-5.5987969248638185;1.3795577137969567e-06;0;0;0;0;0.024390243902439025;0;0;0;1.0;0;0.0;0.0;4;7.943877762670551;120.44524737877;44.665572130017324;1
на значение;8849;3760;29;0.391304347826087;1;11.817074470769771;7.619970351612059;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;-0.6624719094722509;9.053490080782893;-3.138432332639569;0.0032772064640072323;-7.7641852467455585;2.7591154275939134e-06;0;0.047619047619047616;0;0;0.024390243902439025;0;0;0;1.414213562373095;1;0.0;0.0;2;57.785304370393845;115.54988250751401;63.60485340118375;1
в код;27729;963;43;0.391304347826087;1;17.52186904286552;14.394584948252946;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.22312755460041356;11.07565706400461;0.9396402417783184;0.0015507230697104114;-8.382096160730686;1.3795577137969567e-06;0;0.0011911852293031567;0;0;0.0005959475566150178;0;0;0;1.0;1;0.0;0.0;3;0;88.82686592314096;42.561392282402046;1
быть если;5572;4026;21;0.2608695652173913;1;12.255108298312933;7.5764872931761085;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.559430820520394;8.225204025037128;-2.1707097214278797;0.0037688442211055275;-7.836200674937434;1.3795577137969567e-06;0;0.18181818181818182;0;0;0.1;0;0;0;1.0;1;0.0;0.0;4;0.4436992657166646;95.77186454727551;8.711985592150498;0
к память;5170;2369;51;0.34782608695652173;1;23.390530300308114;20.836957719142763;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1.593777049752406;12.938627733695396;4.77545213023386;0.009864603481624759;-6.207732114630316;1.3795577137969567e-06;0;0;0;0;0.015151515151515152;0;0;0;1.0;1;0.0;0.0;4;2.5838957238793996;68.83426609912193;18.389163115660757;1
использование этот;1681;3745;26;0.391304347826087;0;10.594618491034968;6.1917110910758515;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.58194846178225;10.982827898064434;3.395791719972562;0.006942590120160214;-6.705233614140774;1.3795577137969567e-06;0;0.07692307692307693;0;0;0.04;0;0;0;1.0;1;0.0;0.0;4;0;112.03024617503861;68.6109093574729;1
этот память;3745;2369;23;0.34782608695652173;0;10.548670527589934;5.9670685811509605;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.9101122256941069;9.957236137808133;2.2437600171874394;0.006141522029372497;-7.054338880829957;1.3795577137969567e-06;0;0;0;0;0.04;0;0;0;1.0;0;0.0;0.0;1;0;49.401520466061584;21.14655693376706;1
память не;2369;6836;34;0.43478260869565216;1;12.298746424598157;8.477085749826001;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.6058264325574072;10.780752115058085;1.9994633615731312;0.00497366881217086;-7.080739164986929;1.3795577137969567e-06;0;0;0;0;0.015151515151515152;0;0;0;1.0;0;0.0;0.0;3;0.9395984450470545;65.41246580348873;11.587292070555538;0
